,Province_State,Confirmed,Date,Day,New_Cases,image_url,color,Type,confirmed_regular_notation
41,Texas,19751.0,2020-04-20,41,491.0,,after,actual,19751.0
42,Texas,20574.0,2020-04-21,42,823.0,,after,actual,20574.0
43,Texas,21321.0,2020-04-22,43,747.0,,after,actual,21321.0
44,Texas,22650.0,2020-04-23,44,1329.0,,after,actual,22650.0
45,Texas,23642.0,2020-04-24,45,992.0,,after,actual,23642.0
46,Texas,24153.0,2020-04-25,46,511.0,,after,actual,24153.0
47,Texas,24967.0,2020-04-26,47,814.0,,after,actual,24967.0
48,Texas,25321.0,2020-04-27,48,354.0,,after,actual,25321.0
49,Texas,26357.0,2020-04-28,49,1036.0,,after,actual,26357.0
50,Texas,27257.0,2020-04-29,50,900.0,,after,actual,27257.0
51,Texas,28727.0,2020-04-30,51,1470.0,,after,actual,28727.0
52,Texas,29692.0,2020-05-01,52,965.0,,after,actual,29692.0
53,Texas,30917.0,2020-05-02,53,1225.0,,after,actual,30917.0
54,Texas,31998.0,2020-05-03,54,1081.0,,after,actual,31998.0
55,Texas,32783.0,2020-05-04,55,785.0,,after,actual,32783.0
56,Texas,33912.0,2020-05-05,56,1129.0,,after,actual,33912.0
57,Texas,34928.0,2020-05-06,57,1016.0,,after,actual,34928.0
58,Texas,36036.0,2020-05-07,58,1108.0,,after,actual,36036.0
59,Texas,37246.0,2020-05-08,59,1210.0,,after,actual,37246.0
60,Texas,38394.0,2020-05-09,60,1148.0,,after,actual,38394.0
61,Texas,39258.0,2020-05-10,61,864.0,,after,actual,39258.0
62,Texas,40555.0,2020-05-11,62,1297.0,,after,actual,40555.0
63,Texas,41432.0,2020-05-12,63,877.0,,after,actual,41432.0
64,Texas,43020.0,2020-05-13,64,1588.0,,after,actual,43020.0
65,Texas,44480.0,2020-05-14,65,1460.0,,after,actual,44480.0
66,Texas,45721.0,2020-05-15,66,1241.0,,after,actual,45721.0
67,Texas,47452.0,2020-05-16,67,1731.0,,after,actual,47452.0
68,Texas,48396.0,2020-05-17,68,944.0,,after,actual,48396.0
69,Texas,49177.0,2020-05-18,69,781.0,,after,actual,49177.0
70,Texas,50552.0,2020-05-19,70,1375.0,,after,actual,50552.0
71,Texas,51673.0,2020-05-20,71,1121.0,,after,actual,51673.0
72,Texas,53053.0,2020-05-21,72,1380.0,,after,actual,53053.0
73,Texas,53539.0,2020-05-22,73,486.0,,after,actual,53539.0
74,Texas,54776.0,2020-05-23,74,1237.0,,after,actual,54776.0
75,Texas,55861.0,2020-05-24,75,1085.0,,after,actual,55861.0
76,Texas,56409.0,2020-05-25,76,548.0,,after,actual,56409.0
77,Texas,57230.0,2020-05-26,77,821.0,,after,actual,57230.0
78,Texas,58542.0,2020-05-27,78,1312.0,,after,actual,58542.0
79,Texas,60395.0,2020-05-28,79,1853.0,,after,actual,60395.0
80,Texas,60901.0,2020-05-29,80,506.0,,after,actual,60901.0
81,Texas,62675.0,2020-05-30,81,1774.0,,after,actual,62675.0
82,Texas,13.0,2020-03-10,0,0.0,,before,less_steep_1,13.0
83,Texas,21.0,2020-03-11,1,8.0,,before,less_steep_1,21.0
84,Texas,27.0,2020-03-12,2,6.0,,before,less_steep_1,27.0
85,Texas,43.0,2020-03-13,3,16.0,,before,less_steep_1,43.0
86,Texas,57.0,2020-03-14,4,14.0,,before,less_steep_1,57.0
87,Texas,72.0,2020-03-15,5,15.0,,before,less_steep_1,72.0
88,Texas,85.0,2020-03-16,6,13.0,,before,less_steep_1,85.0
89,Texas,110.0,2020-03-17,7,25.0,,before,less_steep_1,110.0
90,Texas,173.0,2020-03-18,8,63.0,,before,less_steep_1,173.0
91,Texas,260.0,2020-03-19,9,87.0,,before,less_steep_1,260.0
92,Texas,394.0,2020-03-20,10,134.0,,before,less_steep_1,394.0
93,Texas,581.0,2020-03-21,11,187.0,,before,less_steep_1,581.0
94,Texas,643.0,2020-03-22,12,62.0,,before,less_steep_1,643.0
95,Texas,758.0,2020-03-23,13,115.0,,before,less_steep_1,758.0
96,Texas,955.0,2020-03-24,14,197.0,,before,less_steep_1,955.0
97,Texas,1229.0,2020-03-25,15,274.0,,before,less_steep_1,1229.0
98,Texas,1563.0,2020-03-26,16,334.0,,before,less_steep_1,1563.0
99,Texas,1937.0,2020-03-27,17,374.0,,before,less_steep_1,1937.0
100,Texas,2455.0,2020-03-28,18,518.0,,before,less_steep_1,2455.0
101,Texas,2792.0,2020-03-29,19,337.0,,before,less_steep_1,2792.0
102,Texas,3179.718727635014,2020-03-30,20,355.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,less_steep_1,3180.0
103,Texas,3166.196445856602,2020-03-31,21,662.0,,after,less_steep_1,3166.0
104,Texas,3135.689319771203,2020-04-01,22,546.0,,after,less_steep_1,3136.0
105,Texas,3928.1856575027828,2020-04-02,23,714.0,,after,less_steep_1,3928.0
106,Texas,3440.4626469398654,2020-04-03,24,665.0,,after,less_steep_1,3440.0
107,Texas,4376.639766796721,2020-04-04,25,833.0,,after,less_steep_1,4377.0
108,Texas,4020.1970926945937,2020-04-05,26,642.0,,after,less_steep_1,4020.0
109,Texas,4260.010549226561,2020-04-06,27,834.0,,after,less_steep_1,4260.0
110,Texas,3525.2851408714732,2020-04-07,28,882.0,,after,less_steep_1,3525.0
111,Texas,5164.296260574036,2020-04-08,29,852.0,,after,less_steep_1,5164.0
112,Texas,4677.315090168388,2020-04-09,30,1431.0,,after,less_steep_1,4677.0
113,Texas,5209.703396257628,2020-04-10,31,897.0,,after,less_steep_1,5210.0
114,Texas,5904.177407138591,2020-04-11,32,918.0,,after,less_steep_1,5904.0
115,Texas,4826.461680153715,2020-04-12,33,654.0,,after,less_steep_1,4826.0
116,Texas,6038.706656358422,2020-04-13,34,598.0,,after,less_steep_1,6039.0
117,Texas,6027.714897117751,2020-04-14,35,731.0,,after,less_steep_1,6028.0
118,Texas,7079.345699962423,2020-04-15,36,901.0,,after,less_steep_1,7079.0
119,Texas,6031.76927598048,2020-04-16,37,969.0,,after,less_steep_1,6032.0
120,Texas,7498.285538051959,2020-04-17,38,973.0,,after,less_steep_1,7498.0
121,Texas,6947.494402397628,2020-04-18,39,855.0,,after,less_steep_1,6947.0
122,Texas,6886.719427850761,2020-04-19,40,556.0,,after,less_steep_1,6887.0
123,Texas,7116.3606477154735,2020-04-20,41,491.0,,after,less_steep_1,7116.0
124,Texas,7721.692747259758,2020-04-21,42,823.0,,after,less_steep_1,7722.0
125,Texas,8385.686196982846,2020-04-22,43,747.0,,after,less_steep_1,8386.0
126,Texas,7505.904240538334,2020-04-23,44,1329.0,,after,less_steep_1,7506.0
127,Texas,7833.4129738206175,2020-04-24,45,992.0,,after,less_steep_1,7833.0
128,Texas,7694.401276187302,2020-04-25,46,511.0,,after,less_steep_1,7694.0
129,Texas,8816.116414333927,2020-04-26,47,814.0,,after,less_steep_1,8816.0
130,Texas,8575.787363786529,2020-04-27,48,354.0,,after,less_steep_1,8576.0
131,Texas,8566.78708705305,2020-04-28,49,1036.0,,after,less_steep_1,8567.0
132,Texas,9184.467341954423,2020-04-29,50,900.0,,after,less_steep_1,9184.0
133,Texas,9342.88034738228,2020-04-30,51,1470.0,,after,less_steep_1,9343.0
134,Texas,8876.164457791181,2020-05-01,52,965.0,,after,less_steep_1,8876.0
135,Texas,9336.158077211336,2020-05-02,53,1225.0,,after,less_steep_1,9336.0
136,Texas,10291.504245453549,2020-05-03,54,1081.0,,after,less_steep_1,10292.0
137,Texas,9841.56328626235,2020-05-04,55,785.0,,after,less_steep_1,9842.0
138,Texas,10388.925229208358,2020-05-05,56,1129.0,,after,less_steep_1,10389.0
139,Texas,10908.963344679798,2020-05-06,57,1016.0,,after,less_steep_1,10909.0
140,Texas,11009.266147647766,2020-05-07,58,1108.0,,after,less_steep_1,11009.0
141,Texas,10466.805060261493,2020-05-08,59,1210.0,,after,less_steep_1,10467.0
142,Texas,12024.338331037452,2020-05-09,60,1148.0,,after,less_steep_1,12024.0
143,Texas,10978.728594265433,2020-05-10,61,864.0,,after,less_steep_1,10979.0
144,Texas,11851.555820554735,2020-05-11,62,1297.0,,after,less_steep_1,11852.0
145,Texas,11864.023319136259,2020-05-12,63,877.0,,after,less_steep_1,11864.0
146,Texas,11388.150852280656,2020-05-13,64,1588.0,,after,less_steep_1,11388.0
147,Texas,11239.947298986122,2020-05-14,65,1460.0,,after,less_steep_1,11240.0
148,Texas,12051.088281924827,2020-05-15,66,1241.0,,after,less_steep_1,12051.0
149,Texas,12744.396045071711,2020-05-16,67,1731.0,,after,less_steep_1,12744.0
150,Texas,12406.938804992777,2020-05-17,68,944.0,,after,less_steep_1,12407.0
151,Texas,13286.737505418741,2020-05-18,69,781.0,,after,less_steep_1,13287.0
152,Texas,12379.95105099402,2020-05-19,70,1375.0,,after,less_steep_1,12380.0
153,Texas,13141.267607480566,2020-05-20,71,1121.0,,after,less_steep_1,13141.0
154,Texas,13109.806887593104,2020-05-21,72,1380.0,,after,less_steep_1,13110.0
155,Texas,14193.494882588751,2020-05-22,73,486.0,,after,less_steep_1,14193.0
156,Texas,12831.332503462861,2020-05-23,74,1237.0,,after,less_steep_1,12831.0
157,Texas,14129.48999005979,2020-05-24,75,1085.0,,after,less_steep_1,14129.0
158,Texas,14713.895972824397,2020-05-25,76,548.0,,after,less_steep_1,14714.0
159,Texas,13784.065713208545,2020-05-26,77,821.0,,after,less_steep_1,13784.0
160,Texas,14861.787031866475,2020-05-27,78,1312.0,,after,less_steep_1,14862.0
161,Texas,15430.66911269797,2020-05-28,79,1853.0,,after,less_steep_1,15431.0
162,Texas,15406.575748864576,2020-05-29,80,506.0,,after,less_steep_1,15407.0
163,Texas,14796.621889947866,2020-05-30,81,1774.0,,after,less_steep_1,14797.0
164,Texas,13.0,2020-03-10,0,0.0,,before,less_steep_2,13.0
165,Texas,21.0,2020-03-11,1,8.0,,before,less_steep_2,21.0
166,Texas,27.0,2020-03-12,2,6.0,,before,less_steep_2,27.0
167,Texas,43.0,2020-03-13,3,16.0,,before,less_steep_2,43.0
168,Texas,57.0,2020-03-14,4,14.0,,before,less_steep_2,57.0
169,Texas,72.0,2020-03-15,5,15.0,,before,less_steep_2,72.0
170,Texas,85.0,2020-03-16,6,13.0,,before,less_steep_2,85.0
171,Texas,110.0,2020-03-17,7,25.0,,before,less_steep_2,110.0
172,Texas,173.0,2020-03-18,8,63.0,,before,less_steep_2,173.0
173,Texas,260.0,2020-03-19,9,87.0,,before,less_steep_2,260.0
174,Texas,394.0,2020-03-20,10,134.0,,before,less_steep_2,394.0
175,Texas,581.0,2020-03-21,11,187.0,,before,less_steep_2,581.0
176,Texas,643.0,2020-03-22,12,62.0,,before,less_steep_2,643.0
177,Texas,758.0,2020-03-23,13,115.0,,before,less_steep_2,758.0
178,Texas,955.0,2020-03-24,14,197.0,,before,less_steep_2,955.0
179,Texas,1229.0,2020-03-25,15,274.0,,before,less_steep_2,1229.0
180,Texas,1563.0,2020-03-26,16,334.0,,before,less_steep_2,1563.0
181,Texas,1937.0,2020-03-27,17,374.0,,before,less_steep_2,1937.0
182,Texas,2455.0,2020-03-28,18,518.0,,before,less_steep_2,2455.0
183,Texas,2792.0,2020-03-29,19,337.0,,before,less_steep_2,2792.0
184,Texas,2819.909208927958,2020-03-30,20,355.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,less_steep_2,2820.0
185,Texas,3325.1439111045465,2020-03-31,21,662.0,,after,less_steep_2,3325.0
186,Texas,3834.8986597312482,2020-04-01,22,546.0,,after,less_steep_2,3835.0
187,Texas,3936.9595597709654,2020-04-02,23,714.0,,after,less_steep_2,3937.0
188,Texas,4651.869686819395,2020-04-03,24,665.0,,after,less_steep_2,4652.0
189,Texas,3595.6097449969043,2020-04-04,25,833.0,,after,less_steep_2,3596.0
190,Texas,5755.191240284122,2020-04-05,26,642.0,,after,less_steep_2,5755.0
191,Texas,5488.874424959615,2020-04-06,27,834.0,,after,less_steep_2,5489.0
192,Texas,6162.815179949397,2020-04-07,28,882.0,,after,less_steep_2,6163.0
193,Texas,6389.410759407028,2020-04-08,29,852.0,,after,less_steep_2,6389.0
194,Texas,6972.402825431721,2020-04-09,30,1431.0,,after,less_steep_2,6972.0
195,Texas,6992.831956922103,2020-04-10,31,897.0,,after,less_steep_2,6993.0
196,Texas,7865.156084023026,2020-04-11,32,918.0,,after,less_steep_2,7865.0
197,Texas,8849.240407568854,2020-04-12,33,654.0,,after,less_steep_2,8849.0
198,Texas,8523.434413441179,2020-04-13,34,598.0,,after,less_steep_2,8523.0
199,Texas,9096.629232850079,2020-04-14,35,731.0,,after,less_steep_2,9097.0
200,Texas,9746.195064885815,2020-04-15,36,901.0,,after,less_steep_2,9746.0
201,Texas,9592.788674659987,2020-04-16,37,969.0,,after,less_steep_2,9593.0
202,Texas,10372.604452233776,2020-04-17,38,973.0,,after,less_steep_2,10373.0
203,Texas,11166.56729159239,2020-04-18,39,855.0,,after,less_steep_2,11167.0
204,Texas,10481.853543776782,2020-04-19,40,556.0,,after,less_steep_2,10482.0
205,Texas,11695.045604995978,2020-04-20,41,491.0,,after,less_steep_2,11695.0
206,Texas,11702.988393493604,2020-04-21,42,823.0,,after,less_steep_2,11703.0
207,Texas,12740.074325000025,2020-04-22,43,747.0,,after,less_steep_2,12740.0
208,Texas,12817.599581141641,2020-04-23,44,1329.0,,after,less_steep_2,12818.0
209,Texas,12997.242113430973,2020-04-24,45,992.0,,after,less_steep_2,12997.0
210,Texas,12866.225022135131,2020-04-25,46,511.0,,after,less_steep_2,12866.0
211,Texas,13836.963578818219,2020-04-26,47,814.0,,after,less_steep_2,13837.0
212,Texas,14877.749752796693,2020-04-27,48,354.0,,after,less_steep_2,14878.0
213,Texas,13698.242128118649,2020-04-28,49,1036.0,,after,less_steep_2,13698.0
214,Texas,15131.083690923733,2020-04-29,50,900.0,,after,less_steep_2,15131.0
215,Texas,15212.292588633893,2020-04-30,51,1470.0,,after,less_steep_2,15212.0
216,Texas,16402.037499094622,2020-05-01,52,965.0,,after,less_steep_2,16402.0
217,Texas,16235.85370273317,2020-05-02,53,1225.0,,after,less_steep_2,16236.0
218,Texas,16600.05845103523,2020-05-03,54,1081.0,,after,less_steep_2,16600.0
219,Texas,17415.421824858648,2020-05-04,55,785.0,,after,less_steep_2,17415.0
220,Texas,16005.312779025673,2020-05-05,56,1129.0,,after,less_steep_2,16005.0
221,Texas,18563.88811055854,2020-05-06,57,1016.0,,after,less_steep_2,18564.0
222,Texas,18312.28374330896,2020-05-07,58,1108.0,,after,less_steep_2,18312.0
223,Texas,18009.455217706512,2020-05-08,59,1210.0,,after,less_steep_2,18009.0
224,Texas,19356.06527375199,2020-05-09,60,1148.0,,after,less_steep_2,19356.0
225,Texas,19246.69811741224,2020-05-10,61,864.0,,after,less_steep_2,19247.0
226,Texas,20423.989601338453,2020-05-11,62,1297.0,,after,less_steep_2,20424.0
227,Texas,20343.24700742681,2020-05-12,63,877.0,,after,less_steep_2,20343.0
228,Texas,20851.715833105347,2020-05-13,64,1588.0,,after,less_steep_2,20852.0
229,Texas,20675.575928421393,2020-05-14,65,1460.0,,after,less_steep_2,20676.0
230,Texas,21381.358629225237,2020-05-15,66,1241.0,,after,less_steep_2,21381.0
231,Texas,22045.677353511648,2020-05-16,67,1731.0,,after,less_steep_2,22046.0
232,Texas,22894.99269012878,2020-05-17,68,944.0,,after,less_steep_2,22895.0
233,Texas,23092.62213647316,2020-05-18,69,781.0,,after,less_steep_2,23093.0
234,Texas,22634.220001261787,2020-05-19,70,1375.0,,after,less_steep_2,22634.0
235,Texas,23396.17403501269,2020-05-20,71,1121.0,,after,less_steep_2,23396.0
236,Texas,24200.460560904372,2020-05-21,72,1380.0,,after,less_steep_2,24200.0
237,Texas,23627.40646399192,2020-05-22,73,486.0,,after,less_steep_2,23627.0
238,Texas,25015.562281366798,2020-05-23,74,1237.0,,after,less_steep_2,25016.0
239,Texas,24720.488833873816,2020-05-24,75,1085.0,,after,less_steep_2,24720.0
240,Texas,25973.934016807503,2020-05-25,76,548.0,,after,less_steep_2,25974.0
241,Texas,26275.460455016444,2020-05-26,77,821.0,,after,less_steep_2,26275.0
242,Texas,26226.48978867527,2020-05-27,78,1312.0,,after,less_steep_2,26226.0
243,Texas,27067.569374109302,2020-05-28,79,1853.0,,after,less_steep_2,27068.0
244,Texas,26703.476010408565,2020-05-29,80,506.0,,after,less_steep_2,26703.0
245,Texas,27208.570506783337,2020-05-30,81,1774.0,,after,less_steep_2,27209.0
246,Texas,13.0,2020-03-10,0,0.0,,before,less_steep_3,13.0
247,Texas,21.0,2020-03-11,1,8.0,,before,less_steep_3,21.0
248,Texas,27.0,2020-03-12,2,6.0,,before,less_steep_3,27.0
249,Texas,43.0,2020-03-13,3,16.0,,before,less_steep_3,43.0
250,Texas,57.0,2020-03-14,4,14.0,,before,less_steep_3,57.0
251,Texas,72.0,2020-03-15,5,15.0,,before,less_steep_3,72.0
252,Texas,85.0,2020-03-16,6,13.0,,before,less_steep_3,85.0
253,Texas,110.0,2020-03-17,7,25.0,,before,less_steep_3,110.0
254,Texas,173.0,2020-03-18,8,63.0,,before,less_steep_3,173.0
255,Texas,260.0,2020-03-19,9,87.0,,before,less_steep_3,260.0
256,Texas,394.0,2020-03-20,10,134.0,,before,less_steep_3,394.0
257,Texas,581.0,2020-03-21,11,187.0,,before,less_steep_3,581.0
258,Texas,643.0,2020-03-22,12,62.0,,before,less_steep_3,643.0
259,Texas,758.0,2020-03-23,13,115.0,,before,less_steep_3,758.0
260,Texas,955.0,2020-03-24,14,197.0,,before,less_steep_3,955.0
261,Texas,1229.0,2020-03-25,15,274.0,,before,less_steep_3,1229.0
262,Texas,1563.0,2020-03-26,16,334.0,,before,less_steep_3,1563.0
263,Texas,1937.0,2020-03-27,17,374.0,,before,less_steep_3,1937.0
264,Texas,2455.0,2020-03-28,18,518.0,,before,less_steep_3,2455.0
265,Texas,2792.0,2020-03-29,19,337.0,,before,less_steep_3,2792.0
266,Texas,4133.488534033386,2020-03-30,20,355.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,less_steep_3,4133.0
267,Texas,3198.972479264431,2020-03-31,21,662.0,,after,less_steep_3,3199.0
268,Texas,4863.408374498643,2020-04-01,22,546.0,,after,less_steep_3,4863.0
269,Texas,4579.053331703842,2020-04-02,23,714.0,,after,less_steep_3,4579.0
270,Texas,5551.836794078807,2020-04-03,24,665.0,,after,less_steep_3,5552.0
271,Texas,5011.915993825734,2020-04-04,25,833.0,,after,less_steep_3,5012.0
272,Texas,6230.31380539076,2020-04-05,26,642.0,,after,less_steep_3,6230.0
273,Texas,6438.8648617123945,2020-04-06,27,834.0,,after,less_steep_3,6439.0
274,Texas,6679.318170994934,2020-04-07,28,882.0,,after,less_steep_3,6679.0
275,Texas,7798.280522248829,2020-04-08,29,852.0,,after,less_steep_3,7798.0
276,Texas,7994.230772027637,2020-04-09,30,1431.0,,after,less_steep_3,7994.0
277,Texas,9059.630408019653,2020-04-10,31,897.0,,after,less_steep_3,9060.0
278,Texas,9133.158925837311,2020-04-11,32,918.0,,after,less_steep_3,9133.0
279,Texas,10338.31026201656,2020-04-12,33,654.0,,after,less_steep_3,10338.0
280,Texas,9933.737297080848,2020-04-13,34,598.0,,after,less_steep_3,9934.0
281,Texas,11523.193741034293,2020-04-14,35,731.0,,after,less_steep_3,11523.0
282,Texas,11826.809179322812,2020-04-15,36,901.0,,after,less_steep_3,11827.0
283,Texas,11922.617729760692,2020-04-16,37,969.0,,after,less_steep_3,11923.0
284,Texas,12804.382294068604,2020-04-17,38,973.0,,after,less_steep_3,12804.0
285,Texas,12968.138635795318,2020-04-18,39,855.0,,after,less_steep_3,12968.0
286,Texas,14666.404660981716,2020-04-19,40,556.0,,after,less_steep_3,14666.0
287,Texas,14388.503796769988,2020-04-20,41,491.0,,after,less_steep_3,14389.0
288,Texas,14849.990449622537,2020-04-21,42,823.0,,after,less_steep_3,14850.0
289,Texas,15723.704637531717,2020-04-22,43,747.0,,after,less_steep_3,15724.0
290,Texas,15588.255547102823,2020-04-23,44,1329.0,,after,less_steep_3,15588.0
291,Texas,17052.022077048634,2020-04-24,45,992.0,,after,less_steep_3,17052.0
292,Texas,17561.643837404474,2020-04-25,46,511.0,,after,less_steep_3,17562.0
293,Texas,18021.123205893346,2020-04-26,47,814.0,,after,less_steep_3,18021.0
294,Texas,18961.991394980465,2020-04-27,48,354.0,,after,less_steep_3,18962.0
295,Texas,18862.630057964303,2020-04-28,49,1036.0,,after,less_steep_3,18863.0
296,Texas,19123.205121197327,2020-04-29,50,900.0,,after,less_steep_3,19123.0
297,Texas,19313.607748089195,2020-04-30,51,1470.0,,after,less_steep_3,19314.0
298,Texas,19879.632944864603,2020-05-01,52,965.0,,after,less_steep_3,19880.0
299,Texas,19914.086576762365,2020-05-02,53,1225.0,,after,less_steep_3,19914.0
300,Texas,20958.747806805146,2020-05-03,54,1081.0,,after,less_steep_3,20959.0
301,Texas,21763.527968362076,2020-05-04,55,785.0,,after,less_steep_3,21764.0
302,Texas,23203.72691175309,2020-05-05,56,1129.0,,after,less_steep_3,23204.0
303,Texas,21968.98458754432,2020-05-06,57,1016.0,,after,less_steep_3,21969.0
304,Texas,22950.52439176334,2020-05-07,58,1108.0,,after,less_steep_3,22951.0
305,Texas,23421.537490810286,2020-05-08,59,1210.0,,after,less_steep_3,23422.0
306,Texas,24463.712291499323,2020-05-09,60,1148.0,,after,less_steep_3,24464.0
307,Texas,24726.522357054862,2020-05-10,61,864.0,,after,less_steep_3,24727.0
308,Texas,25505.658379100172,2020-05-11,62,1297.0,,after,less_steep_3,25506.0
309,Texas,26190.800093805665,2020-05-12,63,877.0,,after,less_steep_3,26191.0
310,Texas,26440.211694149326,2020-05-13,64,1588.0,,after,less_steep_3,26440.0
311,Texas,26151.784931239843,2020-05-14,65,1460.0,,after,less_steep_3,26152.0
312,Texas,26428.201026007533,2020-05-15,66,1241.0,,after,less_steep_3,26428.0
313,Texas,26974.66887740284,2020-05-16,67,1731.0,,after,less_steep_3,26975.0
314,Texas,28253.71235878281,2020-05-17,68,944.0,,after,less_steep_3,28254.0
315,Texas,29754.928106968626,2020-05-18,69,781.0,,after,less_steep_3,29755.0
316,Texas,29972.01556034502,2020-05-19,70,1375.0,,after,less_steep_3,29972.0
317,Texas,29590.323193062017,2020-05-20,71,1121.0,,after,less_steep_3,29590.0
318,Texas,30095.136957675764,2020-05-21,72,1380.0,,after,less_steep_3,30095.0
319,Texas,31142.47370691478,2020-05-22,73,486.0,,after,less_steep_3,31142.0
320,Texas,32375.174282154443,2020-05-23,74,1237.0,,after,less_steep_3,32375.0
321,Texas,31860.115697288216,2020-05-24,75,1085.0,,after,less_steep_3,31860.0
322,Texas,33172.014958243955,2020-05-25,76,548.0,,after,less_steep_3,33172.0
323,Texas,32980.759052893176,2020-05-26,77,821.0,,after,less_steep_3,32981.0
324,Texas,33574.70400418153,2020-05-27,78,1312.0,,after,less_steep_3,33575.0
325,Texas,34487.673916651605,2020-05-28,79,1853.0,,after,less_steep_3,34488.0
326,Texas,35344.12406072154,2020-05-29,80,506.0,,after,less_steep_3,35344.0
327,Texas,36079.63841464844,2020-05-30,81,1774.0,,after,less_steep_3,36080.0
328,Texas,13.0,2020-03-10,0,0.0,,before,less_steep_4,13.0
329,Texas,21.0,2020-03-11,1,8.0,,before,less_steep_4,21.0
330,Texas,27.0,2020-03-12,2,6.0,,before,less_steep_4,27.0
331,Texas,43.0,2020-03-13,3,16.0,,before,less_steep_4,43.0
332,Texas,57.0,2020-03-14,4,14.0,,before,less_steep_4,57.0
333,Texas,72.0,2020-03-15,5,15.0,,before,less_steep_4,72.0
334,Texas,85.0,2020-03-16,6,13.0,,before,less_steep_4,85.0
335,Texas,110.0,2020-03-17,7,25.0,,before,less_steep_4,110.0
336,Texas,173.0,2020-03-18,8,63.0,,before,less_steep_4,173.0
337,Texas,260.0,2020-03-19,9,87.0,,before,less_steep_4,260.0
338,Texas,394.0,2020-03-20,10,134.0,,before,less_steep_4,394.0
339,Texas,581.0,2020-03-21,11,187.0,,before,less_steep_4,581.0
340,Texas,643.0,2020-03-22,12,62.0,,before,less_steep_4,643.0
341,Texas,758.0,2020-03-23,13,115.0,,before,less_steep_4,758.0
342,Texas,955.0,2020-03-24,14,197.0,,before,less_steep_4,955.0
343,Texas,1229.0,2020-03-25,15,274.0,,before,less_steep_4,1229.0
344,Texas,1563.0,2020-03-26,16,334.0,,before,less_steep_4,1563.0
345,Texas,1937.0,2020-03-27,17,374.0,,before,less_steep_4,1937.0
346,Texas,2455.0,2020-03-28,18,518.0,,before,less_steep_4,2455.0
