,Province_State,Confirmed,Date,Day,New_Cases,image_url,color,Type,confirmed_regular_notation
87,Florida,115.0,2020-03-15,5,39.0,,before,less_steep_1,115.0
88,Florida,155.0,2020-03-16,6,40.0,,before,less_steep_1,155.0
89,Florida,216.0,2020-03-17,7,61.0,,before,less_steep_1,216.0
90,Florida,314.0,2020-03-18,8,98.0,,before,less_steep_1,314.0
91,Florida,417.0,2020-03-19,9,103.0,,before,less_steep_1,417.0
92,Florida,563.0,2020-03-20,10,146.0,,before,less_steep_1,563.0
93,Florida,659.0,2020-03-21,11,96.0,,before,less_steep_1,659.0
94,Florida,1004.0,2020-03-22,12,345.0,,before,less_steep_1,1004.0
95,Florida,1227.0,2020-03-23,13,223.0,,before,less_steep_1,1227.0
96,Florida,1412.0,2020-03-24,14,185.0,,before,less_steep_1,1412.0
97,Florida,1682.0,2020-03-25,15,270.0,,before,less_steep_1,1682.0
98,Florida,2357.0,2020-03-26,16,675.0,,before,less_steep_1,2357.0
99,Florida,2900.0,2020-03-27,17,543.0,,before,less_steep_1,2900.0
100,Florida,3763.0,2020-03-28,18,863.0,,before,less_steep_1,3763.0
101,Florida,4246.0,2020-03-29,19,483.0,,before,less_steep_1,4246.0
102,Florida,5473.0,2020-03-30,20,1227.0,,before,less_steep_1,5473.0
103,Florida,6741.0,2020-03-31,21,1268.0,,before,less_steep_1,6741.0
104,Florida,7238.6439322324695,2020-04-01,22,215.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,less_steep_1,7239.0
105,Florida,8266.197935273014,2020-04-02,23,2052.0,,after,less_steep_1,8266.0
106,Florida,8052.844753111603,2020-04-03,24,1260.0,,after,less_steep_1,8053.0
107,Florida,8540.470827666742,2020-04-04,25,1269.0,,after,less_steep_1,8540.0
108,Florida,8983.878232149124,2020-04-05,26,813.0,,after,less_steep_1,8984.0
109,Florida,10072.190456891685,2020-04-06,27,974.0,,after,less_steep_1,10072.0
110,Florida,9851.974504740905,2020-04-07,28,1221.0,,after,less_steep_1,9852.0
111,Florida,11497.449101673095,2020-04-08,29,911.0,,after,less_steep_1,11497.0
112,Florida,11497.573750604295,2020-04-09,30,908.0,,after,less_steep_1,11498.0
113,Florida,12478.18138290778,2020-04-10,31,1167.0,,after,less_steep_1,12478.0
114,Florida,13390.773686884102,2020-04-11,32,963.0,,after,less_steep_1,13391.0
115,Florida,13981.028952706081,2020-04-12,33,1401.0,,after,less_steep_1,13981.0
116,Florida,14497.314877718265,2020-04-13,34,1124.0,,after,less_steep_1,14497.0
117,Florida,14378.261610243715,2020-04-14,35,609.0,,after,less_steep_1,14378.0
118,Florida,15816.20742520963,2020-04-15,36,883.0,,after,less_steep_1,15816.0
119,Florida,16043.478516907084,2020-04-16,37,832.0,,after,less_steep_1,16043.0
120,Florida,17796.378479516185,2020-04-17,38,1416.0,,after,less_steep_1,17796.0
121,Florida,16875.17250349156,2020-04-18,39,733.0,,after,less_steep_1,16875.0
122,Florida,19050.030115580044,2020-04-19,40,822.0,,after,less_steep_1,19050.0
123,Florida,18662.035612673943,2020-04-20,41,745.0,,after,less_steep_1,18662.0
124,Florida,18180.185311283574,2020-04-21,42,810.0,,after,less_steep_1,18180.0
125,Florida,20172.941344046103,2020-04-22,43,440.0,,after,less_steep_1,20173.0
126,Florida,20376.266060577746,2020-04-23,44,1339.0,,after,less_steep_1,20376.0
127,Florida,21160.442399660606,2020-04-24,45,885.0,,after,less_steep_1,21160.0
128,Florida,21386.120514948692,2020-04-25,46,306.0,,after,less_steep_1,21386.0
129,Florida,22608.41300681488,2020-04-26,47,693.0,,after,less_steep_1,22608.0
130,Florida,22713.220616931936,2020-04-27,48,606.0,,after,less_steep_1,22713.0
131,Florida,24114.923028081772,2020-04-28,49,710.0,,after,less_steep_1,24115.0
132,Florida,23861.70642977373,2020-04-29,50,345.0,,after,less_steep_1,23862.0
133,Florida,24160.63646233472,2020-04-30,51,497.0,,after,less_steep_1,24161.0
134,Florida,25033.318258009844,2020-05-01,52,1038.0,,after,less_steep_1,25033.0
135,Florida,25962.6750311795,2020-05-02,53,735.0,,after,less_steep_1,25963.0
136,Florida,25748.796821925953,2020-05-03,54,615.0,,after,less_steep_1,25749.0
137,Florida,27006.07071092199,2020-05-04,55,819.0,,after,less_steep_1,27006.0
138,Florida,27028.84328290222,2020-05-05,56,542.0,,after,less_steep_1,27029.0
139,Florida,29062.21689696909,2020-05-06,57,563.0,,after,less_steep_1,29062.0
140,Florida,30012.85759345444,2020-05-07,58,826.0,,after,less_steep_1,30013.0
141,Florida,29665.131620458633,2020-05-08,59,371.0,,after,less_steep_1,29665.0
142,Florida,30575.562920446897,2020-05-09,60,802.0,,after,less_steep_1,30576.0
143,Florida,31263.66276153507,2020-05-10,61,595.0,,after,less_steep_1,31264.0
144,Florida,31446.2676577705,2020-05-11,62,386.0,,after,less_steep_1,31446.0
145,Florida,33076.270831930706,2020-05-12,63,941.0,,after,less_steep_1,33076.0
146,Florida,32790.07294188392,2020-05-13,64,479.0,,after,less_steep_1,32790.0
147,Florida,33380.05655703934,2020-05-14,65,808.0,,after,less_steep_1,33380.0
148,Florida,33714.60487297742,2020-05-15,66,928.0,,after,less_steep_1,33715.0
149,Florida,34349.92887620374,2020-05-16,67,673.0,,after,less_steep_1,34350.0
150,Florida,35257.98751940281,2020-05-17,68,777.0,,after,less_steep_1,35258.0
151,Florida,35980.35875633772,2020-05-18,69,854.0,,after,less_steep_1,35980.0
152,Florida,36494.77783997898,2020-05-19,70,502.0,,after,less_steep_1,36495.0
153,Florida,36447.317046908036,2020-05-20,71,527.0,,after,less_steep_1,36447.0
154,Florida,38215.32660407537,2020-05-21,72,1204.0,,after,less_steep_1,38215.0
155,Florida,38230.30576334665,2020-05-22,73,776.0,,after,less_steep_1,38230.0
156,Florida,38925.10536358837,2020-05-23,74,676.0,,after,less_steep_1,38925.0
157,Florida,40024.39869554289,2020-05-24,75,740.0,,after,less_steep_1,40024.0
158,Florida,40201.86465163222,2020-05-25,76,879.0,,after,less_steep_1,40202.0
159,Florida,41591.63284563458,2020-05-26,77,509.0,,after,less_steep_1,41592.0
160,Florida,41573.43548611236,2020-05-27,78,379.0,,after,less_steep_1,41573.0
161,Florida,41840.57608735864,2020-05-28,79,651.0,,after,less_steep_1,41841.0
162,Florida,42476.99900070255,2020-05-29,80,1212.0,,after,less_steep_1,42477.0
163,Florida,43101.85690895676,2020-05-30,81,927.0,,after,less_steep_1,43102.0
164,Florida,15.0,2020-03-10,0,0.0,,before,less_steep_2,15.0
165,Florida,28.0,2020-03-11,1,13.0,,before,less_steep_2,28.0
166,Florida,35.0,2020-03-12,2,7.0,,before,less_steep_2,35.0
167,Florida,50.0,2020-03-13,3,15.0,,before,less_steep_2,50.0
168,Florida,76.0,2020-03-14,4,26.0,,before,less_steep_2,76.0
169,Florida,115.0,2020-03-15,5,39.0,,before,less_steep_2,115.0
170,Florida,155.0,2020-03-16,6,40.0,,before,less_steep_2,155.0
171,Florida,216.0,2020-03-17,7,61.0,,before,less_steep_2,216.0
172,Florida,314.0,2020-03-18,8,98.0,,before,less_steep_2,314.0
173,Florida,417.0,2020-03-19,9,103.0,,before,less_steep_2,417.0
174,Florida,563.0,2020-03-20,10,146.0,,before,less_steep_2,563.0
175,Florida,659.0,2020-03-21,11,96.0,,before,less_steep_2,659.0
176,Florida,1004.0,2020-03-22,12,345.0,,before,less_steep_2,1004.0
177,Florida,1227.0,2020-03-23,13,223.0,,before,less_steep_2,1227.0
178,Florida,1412.0,2020-03-24,14,185.0,,before,less_steep_2,1412.0
179,Florida,1682.0,2020-03-25,15,270.0,,before,less_steep_2,1682.0
180,Florida,2357.0,2020-03-26,16,675.0,,before,less_steep_2,2357.0
181,Florida,2900.0,2020-03-27,17,543.0,,before,less_steep_2,2900.0
182,Florida,3763.0,2020-03-28,18,863.0,,before,less_steep_2,3763.0
183,Florida,4246.0,2020-03-29,19,483.0,,before,less_steep_2,4246.0
184,Florida,5473.0,2020-03-30,20,1227.0,,before,less_steep_2,5473.0
185,Florida,6741.0,2020-03-31,21,1268.0,,before,less_steep_2,6741.0
186,Florida,7071.178090120373,2020-04-01,22,215.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,less_steep_2,7071.0
187,Florida,7455.788498913496,2020-04-02,23,2052.0,,after,less_steep_2,7456.0
188,Florida,9258.359915898414,2020-04-03,24,1260.0,,after,less_steep_2,9258.0
189,Florida,10586.022908911104,2020-04-04,25,1269.0,,after,less_steep_2,10586.0
190,Florida,9934.744475350864,2020-04-05,26,813.0,,after,less_steep_2,9935.0
191,Florida,11818.896908487895,2020-04-06,27,974.0,,after,less_steep_2,11819.0
192,Florida,11189.12373287087,2020-04-07,28,1221.0,,after,less_steep_2,11189.0
193,Florida,12074.503534092753,2020-04-08,29,911.0,,after,less_steep_2,12075.0
194,Florida,14074.412339880817,2020-04-09,30,908.0,,after,less_steep_2,14074.0
195,Florida,13807.499043541937,2020-04-10,31,1167.0,,after,less_steep_2,13807.0
196,Florida,14565.926819244252,2020-04-11,32,963.0,,after,less_steep_2,14566.0
197,Florida,15614.620002247864,2020-04-12,33,1401.0,,after,less_steep_2,15615.0
198,Florida,16450.517107144984,2020-04-13,34,1124.0,,after,less_steep_2,16451.0
199,Florida,17195.211797567994,2020-04-14,35,609.0,,after,less_steep_2,17195.0
200,Florida,18715.36225993859,2020-04-15,36,883.0,,after,less_steep_2,18715.0
201,Florida,17974.030407605394,2020-04-16,37,832.0,,after,less_steep_2,17974.0
202,Florida,19592.566251110642,2020-04-17,38,1416.0,,after,less_steep_2,19593.0
203,Florida,20694.278868367328,2020-04-18,39,733.0,,after,less_steep_2,20694.0
204,Florida,21874.543186903145,2020-04-19,40,822.0,,after,less_steep_2,21875.0
205,Florida,22744.561253250795,2020-04-20,41,745.0,,after,less_steep_2,22745.0
206,Florida,23379.576430708603,2020-04-21,42,810.0,,after,less_steep_2,23380.0
207,Florida,24464.456724911146,2020-04-22,43,440.0,,after,less_steep_2,24464.0
208,Florida,25215.307221363877,2020-04-23,44,1339.0,,after,less_steep_2,25215.0
209,Florida,25549.75758344067,2020-04-24,45,885.0,,after,less_steep_2,25550.0
210,Florida,27145.18671090531,2020-04-25,46,306.0,,after,less_steep_2,27145.0
211,Florida,27452.281757218432,2020-04-26,47,693.0,,after,less_steep_2,27452.0
212,Florida,28533.56186271477,2020-04-27,48,606.0,,after,less_steep_2,28534.0
213,Florida,28315.202241077357,2020-04-28,49,710.0,,after,less_steep_2,28315.0
214,Florida,29746.68637394445,2020-04-29,50,345.0,,after,less_steep_2,29747.0
215,Florida,30347.30510333844,2020-04-30,51,497.0,,after,less_steep_2,30347.0
216,Florida,31882.868692423224,2020-05-01,52,1038.0,,after,less_steep_2,31883.0
217,Florida,32174.86536297594,2020-05-02,53,735.0,,after,less_steep_2,32175.0
218,Florida,32443.10167809391,2020-05-03,54,615.0,,after,less_steep_2,32443.0
219,Florida,32967.319328470214,2020-05-04,55,819.0,,after,less_steep_2,32967.0
220,Florida,34847.48223549979,2020-05-05,56,542.0,,after,less_steep_2,34847.0
221,Florida,35853.637821706245,2020-05-06,57,563.0,,after,less_steep_2,35854.0
222,Florida,36254.97712300424,2020-05-07,58,826.0,,after,less_steep_2,36255.0
223,Florida,37407.50973346919,2020-05-08,59,371.0,,after,less_steep_2,37408.0
224,Florida,37781.14547608732,2020-05-09,60,802.0,,after,less_steep_2,37781.0
225,Florida,38409.34505102473,2020-05-10,61,595.0,,after,less_steep_2,38409.0
226,Florida,39030.35434862098,2020-05-11,62,386.0,,after,less_steep_2,39030.0
227,Florida,40289.569566452854,2020-05-12,63,941.0,,after,less_steep_2,40290.0
228,Florida,41386.73322242644,2020-05-13,64,479.0,,after,less_steep_2,41387.0
229,Florida,41248.497904101205,2020-05-14,65,808.0,,after,less_steep_2,41248.0
230,Florida,43364.25084001968,2020-05-15,66,928.0,,after,less_steep_2,43364.0
231,Florida,43802.86360227186,2020-05-16,67,673.0,,after,less_steep_2,43803.0
232,Florida,45474.11295646701,2020-05-17,68,777.0,,after,less_steep_2,45474.0
233,Florida,45013.85457139244,2020-05-18,69,854.0,,after,less_steep_2,45014.0
234,Florida,46883.33784463653,2020-05-19,70,502.0,,after,less_steep_2,46883.0
235,Florida,47916.84991202616,2020-05-20,71,527.0,,after,less_steep_2,47917.0
236,Florida,48661.91633065019,2020-05-21,72,1204.0,,after,less_steep_2,48662.0
237,Florida,48256.88690665421,2020-05-22,73,776.0,,after,less_steep_2,48257.0
238,Florida,49343.25088126194,2020-05-23,74,676.0,,after,less_steep_2,49343.0
239,Florida,50888.057140710494,2020-05-24,75,740.0,,after,less_steep_2,50888.0
240,Florida,50669.40226251151,2020-05-25,76,879.0,,after,less_steep_2,50669.0
241,Florida,51308.68469014538,2020-05-26,77,509.0,,after,less_steep_2,51309.0
242,Florida,52658.00645325599,2020-05-27,78,379.0,,after,less_steep_2,52658.0
243,Florida,53809.25159909745,2020-05-28,79,651.0,,after,less_steep_2,53809.0
244,Florida,53884.41469343752,2020-05-29,80,1212.0,,after,less_steep_2,53884.0
245,Florida,54909.58707988935,2020-05-30,81,927.0,,after,less_steep_2,54910.0
246,Florida,15.0,2020-03-10,0,0.0,,before,less_steep_3,15.0
247,Florida,28.0,2020-03-11,1,13.0,,before,less_steep_3,28.0
248,Florida,35.0,2020-03-12,2,7.0,,before,less_steep_3,35.0
249,Florida,50.0,2020-03-13,3,15.0,,before,less_steep_3,50.0
250,Florida,76.0,2020-03-14,4,26.0,,before,less_steep_3,76.0
251,Florida,115.0,2020-03-15,5,39.0,,before,less_steep_3,115.0
252,Florida,155.0,2020-03-16,6,40.0,,before,less_steep_3,155.0
253,Florida,216.0,2020-03-17,7,61.0,,before,less_steep_3,216.0
254,Florida,314.0,2020-03-18,8,98.0,,before,less_steep_3,314.0
255,Florida,417.0,2020-03-19,9,103.0,,before,less_steep_3,417.0
256,Florida,563.0,2020-03-20,10,146.0,,before,less_steep_3,563.0
257,Florida,659.0,2020-03-21,11,96.0,,before,less_steep_3,659.0
258,Florida,1004.0,2020-03-22,12,345.0,,before,less_steep_3,1004.0
259,Florida,1227.0,2020-03-23,13,223.0,,before,less_steep_3,1227.0
260,Florida,1412.0,2020-03-24,14,185.0,,before,less_steep_3,1412.0
261,Florida,1682.0,2020-03-25,15,270.0,,before,less_steep_3,1682.0
262,Florida,2357.0,2020-03-26,16,675.0,,before,less_steep_3,2357.0
263,Florida,2900.0,2020-03-27,17,543.0,,before,less_steep_3,2900.0
264,Florida,3763.0,2020-03-28,18,863.0,,before,less_steep_3,3763.0
265,Florida,4246.0,2020-03-29,19,483.0,,before,less_steep_3,4246.0
266,Florida,5473.0,2020-03-30,20,1227.0,,before,less_steep_3,5473.0
267,Florida,6741.0,2020-03-31,21,1268.0,,before,less_steep_3,6741.0
268,Florida,7097.071609986325,2020-04-01,22,215.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,less_steep_3,7097.0
269,Florida,8937.782205602403,2020-04-02,23,2052.0,,after,less_steep_3,8938.0
270,Florida,9595.07080533776,2020-04-03,24,1260.0,,after,less_steep_3,9595.0
271,Florida,11834.960393638272,2020-04-04,25,1269.0,,after,less_steep_3,11835.0
272,Florida,13728.763218987793,2020-04-05,26,813.0,,after,less_steep_3,13729.0
273,Florida,14579.915076340432,2020-04-06,27,974.0,,after,less_steep_3,14580.0
274,Florida,15931.624925135266,2020-04-07,28,1221.0,,after,less_steep_3,15932.0
275,Florida,18701.082750531594,2020-04-08,29,911.0,,after,less_steep_3,18701.0
276,Florida,20681.00824940624,2020-04-09,30,908.0,,after,less_steep_3,20681.0
277,Florida,21080.426185421005,2020-04-10,31,1167.0,,after,less_steep_3,21080.0
278,Florida,23110.579763503683,2020-04-11,32,963.0,,after,less_steep_3,23111.0
279,Florida,24777.200741820063,2020-04-12,33,1401.0,,after,less_steep_3,24777.0
280,Florida,27434.53577272967,2020-04-13,34,1124.0,,after,less_steep_3,27435.0
281,Florida,28896.990390773182,2020-04-14,35,609.0,,after,less_steep_3,28897.0
282,Florida,29771.458791293375,2020-04-15,36,883.0,,after,less_steep_3,29771.0
283,Florida,32249.059569997527,2020-04-16,37,832.0,,after,less_steep_3,32249.0
284,Florida,34207.305678038276,2020-04-17,38,1416.0,,after,less_steep_3,34207.0
285,Florida,35538.12792379049,2020-04-18,39,733.0,,after,less_steep_3,35538.0
286,Florida,36106.76656867734,2020-04-19,40,822.0,,after,less_steep_3,36107.0
287,Florida,38975.739090293224,2020-04-20,41,745.0,,after,less_steep_3,38976.0
288,Florida,39262.24408412783,2020-04-21,42,810.0,,after,less_steep_3,39262.0
289,Florida,41519.14860221891,2020-04-22,43,440.0,,after,less_steep_3,41519.0
290,Florida,42666.77825214794,2020-04-23,44,1339.0,,after,less_steep_3,42667.0
291,Florida,45072.404787218635,2020-04-24,45,885.0,,after,less_steep_3,45072.0
292,Florida,46542.409029924675,2020-04-25,46,306.0,,after,less_steep_3,46542.0
293,Florida,48334.55021069751,2020-04-26,47,693.0,,after,less_steep_3,48335.0
294,Florida,50220.81890219871,2020-04-27,48,606.0,,after,less_steep_3,50221.0
295,Florida,51079.67940643507,2020-04-28,49,710.0,,after,less_steep_3,51080.0
296,Florida,52211.8762643828,2020-04-29,50,345.0,,after,less_steep_3,52212.0
297,Florida,54550.83029395314,2020-04-30,51,497.0,,after,less_steep_3,54551.0
298,Florida,55979.42524553,2020-05-01,52,1038.0,,after,less_steep_3,55979.0
299,Florida,58502.51330138835,2020-05-02,53,735.0,,after,less_steep_3,58503.0
300,Florida,60092.29405917658,2020-05-03,54,615.0,,after,less_steep_3,60092.0
301,Florida,61018.26443016608,2020-05-04,55,819.0,,after,less_steep_3,61018.0
302,Florida,62604.71320072962,2020-05-05,56,542.0,,after,less_steep_3,62605.0
303,Florida,64056.114835027314,2020-05-06,57,563.0,,after,less_steep_3,64056.0
304,Florida,66216.41079022948,2020-05-07,58,826.0,,after,less_steep_3,66216.0
305,Florida,67038.85774366689,2020-05-08,59,371.0,,after,less_steep_3,67039.0
306,Florida,69955.71272814219,2020-05-09,60,802.0,,after,less_steep_3,69956.0
307,Florida,70411.84200326486,2020-05-10,61,595.0,,after,less_steep_3,70412.0
308,Florida,73238.10190315357,2020-05-11,62,386.0,,after,less_steep_3,73238.0
309,Florida,73838.52170671683,2020-05-12,63,941.0,,after,less_steep_3,73839.0
310,Florida,76513.87266854706,2020-05-13,64,479.0,,after,less_steep_3,76514.0
311,Florida,76651.15361712125,2020-05-14,65,808.0,,after,less_steep_3,76651.0
312,Florida,79494.80872720391,2020-05-15,66,928.0,,after,less_steep_3,79495.0
313,Florida,81412.78383313122,2020-05-16,67,673.0,,after,less_steep_3,81413.0
314,Florida,82157.98732981377,2020-05-17,68,777.0,,after,less_steep_3,82158.0
315,Florida,84512.41485275324,2020-05-18,69,854.0,,after,less_steep_3,84512.0
316,Florida,86023.60785063378,2020-05-19,70,502.0,,after,less_steep_3,86024.0
317,Florida,87194.63157871805,2020-05-20,71,527.0,,after,less_steep_3,87195.0
318,Florida,88681.95734343381,2020-05-21,72,1204.0,,after,less_steep_3,88682.0
319,Florida,90544.3520647594,2020-05-22,73,776.0,,after,less_steep_3,90544.0
320,Florida,92523.30757954855,2020-05-23,74,676.0,,after,less_steep_3,92523.0
321,Florida,93294.2331710577,2020-05-24,75,740.0,,after,less_steep_3,93294.0
322,Florida,96021.2108957794,2020-05-25,76,879.0,,after,less_steep_3,96021.0
323,Florida,97816.60734751291,2020-05-26,77,509.0,,after,less_steep_3,97817.0
324,Florida,99108.20937088283,2020-05-27,78,379.0,,after,less_steep_3,99108.0
325,Florida,100437.44747197122,2020-05-28,79,651.0,,after,less_steep_3,100437.0
326,Florida,102622.8561159881,2020-05-29,80,1212.0,,after,less_steep_3,102623.0
327,Florida,104170.20713600624,2020-05-30,81,927.0,,after,less_steep_3,104170.0
328,Florida,15.0,2020-03-10,0,0.0,,before,less_steep_4,15.0
329,Florida,28.0,2020-03-11,1,13.0,,before,less_steep_4,28.0
330,Florida,35.0,2020-03-12,2,7.0,,before,less_steep_4,35.0
331,Florida,50.0,2020-03-13,3,15.0,,before,less_steep_4,50.0
332,Florida,76.0,2020-03-14,4,26.0,,before,less_steep_4,76.0
333,Florida,115.0,2020-03-15,5,39.0,,before,less_steep_4,115.0
334,Florida,155.0,2020-03-16,6,40.0,,before,less_steep_4,155.0
335,Florida,216.0,2020-03-17,7,61.0,,before,less_steep_4,216.0
336,Florida,314.0,2020-03-18,8,98.0,,before,less_steep_4,314.0
337,Florida,417.0,2020-03-19,9,103.0,,before,less_steep_4,417.0
338,Florida,563.0,2020-03-20,10,146.0,,before,less_steep_4,563.0
339,Florida,659.0,2020-03-21,11,96.0,,before,less_steep_4,659.0
340,Florida,1004.0,2020-03-22,12,345.0,,before,less_steep_4,1004.0
341,Florida,1227.0,2020-03-23,13,223.0,,before,less_steep_4,1227.0
342,Florida,1412.0,2020-03-24,14,185.0,,before,less_steep_4,1412.0
343,Florida,1682.0,2020-03-25,15,270.0,,before,less_steep_4,1682.0
344,Florida,2357.0,2020-03-26,16,675.0,,before,less_steep_4,2357.0
345,Florida,2900.0,2020-03-27,17,543.0,,before,less_steep_4,2900.0
346,Florida,3763.0,2020-03-28,18,863.0,,before,less_steep_4,3763.0
347,Florida,4246.0,2020-03-29,19,483.0,,before,less_steep_4,4246.0
